0.652136	0.236263	0.0618274	Maltrata
0.606145	0.149742	0.0826835	Malinaltepec
0.588324	0.265104	0.0227963	Magdalena-Contreras
0.806519	0.178292	0.052302	Macuspana
0.595924	0.289611	0.0261322	Reyes-Acozac
0.596046	0.266842	0.0218556	Los-Reyes-La-Paz
0.57663	0.570597	0.140415	Linares
0.637696	0.272053	0.045659	Libres
0.578413	0.26271	0.0270259	Lerma-de-Villada
0.710094	0.22626	0.088674	Lerdo-de-Tejada
0.82682	0.0982079	0.104007	Las-Margaritas
0.757474	0.187788	0.0640361	Las-Choapas
0.579896	0.228322	0.0422772	La-Joya
0.689301	0.224637	0.0871	La-Isla
0.631298	0.343633	0.0665887	La-Ceiba
0.906725	0.35369	0.13913	Kanasín
0.599253	0.252398	0.0308856	Juchitepec-de-Mariano-Riva-Palacio
0.726585	0.105027	0.107778	Juchitán-de-Zaragoza
0.589343	0.225451	0.0435869	Jojutla
0.589426	0.240191	0.0362881	Jiutepec
0.577715	0.299363	0.0319442	Jilotepec-de-Molina-Enríquez
0.791131	0.20122	0.0501643	Jalpa-de-Méndez
0.581487	0.256869	0.0294065	Xalatlaco
0.664037	0.27611	0.066925	Xalapa-de-Enríquez
0.651093	0.291149	0.061958	Jalacingo
0.612938	0.224721	0.0531238	Izúcar-de-Matamoros
0.924561	0.353721	0.14574	Izamal
0.723864	0.112905	0.104725	San-Jerónimo-Ixtepec
0.572968	0.238107	0.0400449	Ixtapan-de-la-Sal
0.599155	0.264189	0.023804	Ixtapaluca
0.593076	0.2665	0.0217422	Iztapalapa
0.659255	0.238734	0.0661052	Ixtac-Zoquitlán
0.592064	0.268595	0.020729	Iztacalco
0.588133	0.328463	0.0488715	Ixmiquilpan
1	0.370069	0.200427	Isla-Mujeres
0.577498	0.210779	0.0531632	Iguala-de-la-Independencia
0.896275	0.358245	0.14088	Hunucmá
0.810828	0.0334027	0.142628	Huixtla
0.584226	0.208424	0.0544145	Huitzuco-de-los-Figueroa
0.780279	0.18229	0.0533987	Huimanguillo
0.614441	0.365031	0.0767318	Huejutla-de-Reyes
0.61484	0.25556	0.0359098	Huejotzingo
0.626465	0.311624	0.0501405	Huauchinango
0.662332	0.254969	0.0636786	Huatusco-de-Chicuellar
0.635548	0.180854	0.0835115	Ciudad-de-Huajuapam-de-León
0.59529	0.329656	0.0484253	Estado-de-Hidalgo
0.887763	0.311822	0.115655	Hecelchakán
0.65843	0.327085	0.0788453	Gutiérrez-Zamora
